dataset,question_id,plan_hash,n_slots,n_edges,n_operator_edges,structural_hops,structural_nodes,topology,eligible,error
hotpotqa,5ae153c455429901ffe4ae62,431e40adf08a0ada,1,0,0,0,1,single,False,
hotpotqa,5ab84c165542990e739ec8af,b3b9a67308b9a2fc,1,0,0,0,1,single,False,
hotpotqa,5a73fb4e5542993e948e87aa,466a168256585f7a,2,1,0,1,2,chain,False,
hotpotqa,5a7b1e4f5542992d025e677c,b72f4017590d75f8,1,0,0,0,1,single,False,
hotpotqa,5abda9b255429965af743daa,,0,0,0,-1,0,compile_failed,False,request failed for http://10.200.37.71:8801/v1/chat/completions: ReadTimeout
hotpotqa,5ae4385b55429970de88d916,1d8bc20dec8e4c74,3,2,0,2,3,chain,True,
hotpotqa,5a7f98b55542995d8a8ddeb3,6e107c336efc5fb6,2,1,0,1,2,chain,False,
hotpotqa,5add2d485542992ae4cec4d1,e73d327defba6f9b,1,0,0,0,1,single,False,
hotpotqa,5a8c765f554299240d9c2174,ee4d21de49260e41,1,0,0,0,1,single,False,
hotpotqa,5ae09bbb5542993d6555ebb7,14e91952d3b70e0f,1,0,0,0,1,single,False,
hotpotqa,5ab451e45542991779162c6a,3a98a6d568857d9a,1,0,0,0,1,single,False,
hotpotqa,5ab62498554299110f2199e4,14a6d8e0b7d9f800,1,0,0,0,1,single,False,
hotpotqa,5abc49635542993a06baf8cb,bc95fbff6513cb36,1,0,0,0,1,single,False,
hotpotqa,5a8b50fe55429950cd6afc9b,d2e743b9d969403b,1,0,0,0,1,single,False,
hotpotqa,5abffd70554299012d1db55a,3e3699a40b49a514,1,0,0,0,1,single,False,
hotpotqa,5ae0611555429924de1b70c9,33fddf9bf6744c3b,2,1,0,1,2,chain,False,
hotpotqa,5ae2ac025542996483e64a35,7cf5fc708302a53c,1,0,0,0,1,single,False,
hotpotqa,5adf05c65542993a75d263d7,89805b0920cf04cc,1,0,0,0,1,single,False,
hotpotqa,5ab3b1305542992ade7c6e3d,f413f8e3512a97eb,1,0,0,0,1,single,False,
hotpotqa,5abd16c055429924427fcef1,d6f936830d8c4947,1,0,0,0,1,single,False,
hotpotqa,5a73c26155429908901be32f,b2173cbf6e42ed79,2,1,0,1,2,chain,False,
hotpotqa,5ae5327c5542990ba0bbb204,a010f1ba10aecad2,1,0,0,0,1,single,False,
hotpotqa,5ac28b455542996773102577,496af1ab2bc484be,2,1,0,1,2,chain,False,
hotpotqa,5a7ccea455429907fabef03d,83f45281129ec801,1,0,0,0,1,single,False,
hotpotqa,5ab2a71d554299545a2cf9f0,41888651d9b26ed7,1,0,0,0,1,single,False,
hotpotqa,5aba8b7c55429901930fa823,85306bfb8c690121,1,0,0,0,1,single,False,
hotpotqa,5ab1d83d554299449642c7e7,b84d58b48af1174a,1,0,0,0,1,single,False,
hotpotqa,5abb95c555429966062416f3,c235f40d55fcdce2,1,0,0,0,1,single,False,
hotpotqa,5a8df4be554299068b959e23,05131df055750a6f,1,0,0,0,1,single,False,
hotpotqa,5a7149d75542994082a3e774,00820403ac285478,1,0,0,0,1,single,False,
hotpotqa,5aba848f554299232ef4a31b,f642cdad2cfbcae3,2,1,0,1,2,chain,False,
hotpotqa,5adc70a95542994650320d04,3bd55dc3c833a92d,1,0,0,0,1,single,False,
hotpotqa,5a89de68554299669944a5ef,e6f64abd3cf26511,1,0,0,0,1,single,False,
hotpotqa,5ac317ce554299741d48a1cc,2a3fd31ccd590a83,2,1,0,1,2,chain,False,
hotpotqa,5ab80f1f5542991d32223824,e5154b9c294705c7,1,0,0,0,1,single,False,
hotpotqa,5a7fbd905542995d8a8ddf0c,aebc3e7d7a1ae59c,1,0,0,0,1,single,False,
hotpotqa,5ae5402955429908b63265ad,491e64d5bffad045,3,2,0,2,3,chain,True,
hotpotqa,5a8f7afc5542995b44242050,cc07a798c489746e,1,0,0,0,1,single,False,
hotpotqa,5a7bbe0355429927d897c024,6d5a4805b8b7c2f8,1,0,0,0,1,single,False,
hotpotqa,5a87c06a5542997e5c09a562,ad7cce1e75f0a97e,1,0,0,0,1,single,False,
hotpotqa,5a909d5c5542995651fb51ba,1b1e1fd8c1a43c62,2,1,0,1,2,chain,False,
hotpotqa,5a8eef895542990e94052bc8,f74344ae43f41e8d,1,0,0,0,1,single,False,
hotpotqa,5a8452e1554299123d8c2206,5ce9e7889937018b,1,0,0,0,1,single,False,
hotpotqa,5ac2d70455429921a00ab061,bb9716ebd7142422,1,0,0,0,1,single,False,
hotpotqa,5add85b45542992ae4cec59c,0a3e3c69c844600c,1,0,0,0,1,single,False,
hotpotqa,5abdb21555429965af743dd6,5f6cc4c2da20f921,1,0,0,0,1,single,False,
hotpotqa,5a84cf4d5542994c784dda5c,8856ddd4901004c8,1,0,0,0,1,single,False,
hotpotqa,5ae225aa554299234fd043f4,475667e2a4af3c73,1,0,0,0,1,single,False,
hotpotqa,5ab5b73e5542997d4ad1f1ba,2a5de333f8b48939,2,1,0,1,2,chain,False,
hotpotqa,5a84bbe15542997b5ce3ff42,5134f2342052ddfa,1,0,0,0,1,single,False,
hotpotqa,5ac552a35542993e66e8230b,2a6494506aec9f83,1,0,0,0,1,single,False,
hotpotqa,5ae27edc5542992decbdcd2d,71877172c2262789,1,0,0,0,1,single,False,
hotpotqa,5ab6ee42554299710c8d1fc2,7b81ae7c2b17e088,1,0,0,0,1,single,False,
hotpotqa,5ae4ab035542995dadf2438e,bb051da7919525ad,1,0,0,0,1,single,False,
hotpotqa,5a7a3b3d5542996a35c1714a,c65db06bc6f13620,1,0,0,0,1,single,False,
hotpotqa,5abdcc275542993062266cfa,f0e2cf29739b17db,1,0,0,0,1,single,False,
hotpotqa,5adcbbba5542994d58a2f6b1,12cb75f011f819df,1,0,0,0,1,single,False,
hotpotqa,5ab83e345542990e739ec88a,6b025a055b89960c,1,0,0,0,1,single,False,
hotpotqa,5a7ca63a55429907fabeefe5,ce50afcb8a9713a4,1,0,0,0,1,single,False,
hotpotqa,5ab96fcd55429970cfb8eaeb,9f57de40d578b9d2,1,0,0,0,1,single,False,
hotpotqa,5a8e2d165542995085b373c0,5a99d7d81c7f1985,1,0,0,0,1,single,False,
hotpotqa,5a75b40f5542992d0ec05fe6,0363722d54a13a37,1,0,0,0,1,single,False,
hotpotqa,5ae20d695542997283cd237e,67f0914916d1308c,1,0,0,0,1,single,False,
hotpotqa,5abb1d3f55429966062416ca,d147d8983ba35a76,1,0,0,0,1,single,False,
hotpotqa,5a8f955f55429918e830d281,37b3ac5097c37690,2,1,0,1,2,chain,False,
hotpotqa,5ac4d9125542996feb3fe94d,4637c7dbd5ff2691,2,1,0,1,2,chain,False,
hotpotqa,5ab2ace955429929539467d4,3433c3500b5e2340,1,0,0,0,1,single,False,
hotpotqa,5ab2ffc155429976abd1bc0b,702d967fc3a630e8,1,0,0,0,1,single,False,
hotpotqa,5a804561554299485f5985b0,20b28b695cb65f26,1,0,0,0,1,single,False,
hotpotqa,5ae5e3f355429929b08079f2,b28d3cf7c4fe9bd4,1,0,0,0,1,single,False,
hotpotqa,5aba3b3a554299232ef4a28b,7191bcc7e878932e,1,0,0,0,1,single,False,
hotpotqa,5a7f095955429934daa2fca0,4b0d2ed5fcb98f16,1,0,0,0,1,single,False,
hotpotqa,5a81d68955429903bc27b9dd,ff7901c581cc921e,1,0,0,0,1,single,False,
hotpotqa,5ac3044e5542996773102694,44e475331b066810,2,1,0,1,2,chain,False,
hotpotqa,5abbc67055429931dba1450c,f0a68c92ad470103,1,0,0,0,1,single,False,
hotpotqa,5ae3b7f95542990afbd1e1b7,6d26f259289e1f2b,1,0,0,0,1,single,False,
hotpotqa,5a8621aa554299211dda2a77,df809a8039a8b442,1,0,0,0,1,single,False,
hotpotqa,5a82c0ae55429954d2e2ebb7,72f6d1b2717c516a,1,0,0,0,1,single,False,
hotpotqa,5ae618245542992663a4f25c,08421dac921ac452,1,0,0,0,1,single,False,
hotpotqa,5ade52105542997c77adedf6,a63b00271c38719c,2,1,0,1,2,chain,False,
hotpotqa,5adf210d5542993344016bef,8aab2b6feebd4ac9,1,0,0,0,1,single,False,
hotpotqa,5add13d15542990d50227db5,54005a429a935f26,2,1,0,1,2,chain,False,
hotpotqa,5a7d21c555429909bec7697d,ee5584aec3ada2ee,1,0,0,0,1,single,False,
hotpotqa,5ae362695542992f92d822af,caa545237f7ef581,1,0,0,0,1,single,False,
hotpotqa,5a8a2c9e55429930ff3c0cd9,389d308fcd22e2cd,1,0,0,0,1,single,False,
hotpotqa,5abfce0e5542997719eab6d4,75d73ca8c8e7c81b,2,1,0,1,2,chain,False,
hotpotqa,5ae2e68e55429928c4239541,98bbc148c914c692,1,0,0,0,1,single,False,
hotpotqa,5a8e3c7f5542995085b373ff,31546968ad1ab074,4,3,0,3,4,chain,True,
hotpotqa,5a7cc0b2554299683c1c6365,cda904a853b4b08f,1,0,0,0,1,single,False,
hotpotqa,5abd38d75542993062266c21,4afb7cbec37d4f7e,1,0,0,0,1,single,False,
hotpotqa,5abfb55a5542997ec76fd43a,26644f70d86e12e3,1,0,0,0,1,single,False,
hotpotqa,5ac3ef75554299076e296cda,3c6f880fbc8230cf,1,0,0,0,1,single,False,
hotpotqa,5a7ddf4a5542995f4f4022e7,e803cbc90e51242d,1,0,0,0,1,single,False,
hotpotqa,5ab9a2a95542996be2020576,dfb8d73900092feb,1,0,0,0,1,single,False,
hotpotqa,5ab200d6554299340b525467,f2c95e219d990bd1,1,0,0,0,1,single,False,
hotpotqa,5abcd2ee5542993a06baf976,2913c2c04f7f8b54,1,0,0,0,1,single,False,
hotpotqa,5ae539f95542990ba0bbb23a,0770447dd281ba3e,1,0,0,0,1,single,False,
hotpotqa,5add9e345542990dbb2f7e88,dd3d11a66f31384b,1,0,0,0,1,single,False,
hotpotqa,5a710e365542994082a3e52d,a1c98d6aa639689e,1,0,0,0,1,single,False,
hotpotqa,5ae231f9554299495565da36,52fecc87c950735b,1,0,0,0,1,single,False,
hotpotqa,5ac302fd5542996773102692,2770ad61c4236451,2,1,0,1,2,chain,False,
hotpotqa,5a88a4ca5542994846c1ce9f,fd2b37cd3e7bc080,1,0,0,0,1,single,False,
hotpotqa,5abba8d55542996606241711,15a25e265c7cbb60,1,0,0,0,1,single,False,
hotpotqa,5a7327f35542992359bc3250,9710983b61748b40,1,0,0,0,1,single,False,
hotpotqa,5abcff3a5542992ac4f3818c,c631a0bc8a020a66,1,0,0,0,1,single,False,
hotpotqa,5a7bbac45542995eb53be9a0,fa14fc297f5e618c,2,1,0,1,2,chain,False,
hotpotqa,5ae0e99a5542997b2ef7d068,7cbcf50039e7650d,1,0,0,0,1,single,False,
hotpotqa,5ac0c092554299012d1db62b,e6636469d1fe75a0,1,0,0,0,1,single,False,
hotpotqa,5ae00b1955429942ec259c06,b190253c876a5655,1,0,0,0,1,single,False,
hotpotqa,5a84c7cf5542991dd0999df6,e64f4ab3725fc86c,3,2,0,2,3,chain,True,
hotpotqa,5a7f3d2c55429930675136cb,58a100c1d06e3d02,2,1,0,1,2,chain,False,
hotpotqa,5a83142655429966c78a6b28,c3ba5d8d2a537f92,2,1,0,1,2,chain,False,
hotpotqa,5ae3500f5542992f92d82279,085f7acd1421d0ad,1,0,0,0,1,single,False,
hotpotqa,5ac549865542993e66e822b2,f7d5a11288442f36,1,0,0,0,1,single,False,
hotpotqa,5abb2c6e55429966062416da,981854066606d9f4,2,1,0,1,2,chain,False,
hotpotqa,5a834ed755429954d2e2ec8e,bce486364fbd1bd8,1,0,0,0,1,single,False,
hotpotqa,5a8b26c055429971feec4652,cb7c382d578fbb01,1,0,0,0,1,single,False,
hotpotqa,5a804e045542992bc0c4a6e6,be94a3a3634105f8,1,0,0,0,1,single,False,
hotpotqa,5add26c7554299473435387e,a51fe3ad4415a0d8,1,0,0,0,1,single,False,
hotpotqa,5ae73c225542991e8301cc19,7cc509239db80477,2,1,0,1,2,chain,False,
hotpotqa,5a82a82e55429940e5e1a90f,77e70117b9bdd29e,1,0,0,0,1,single,False,
hotpotqa,5a8356095542993344745ffc,424d26e002c470b7,2,1,0,1,2,chain,False,
hotpotqa,5a7a128e5542996a35c170b8,0724066dd087be22,1,0,0,0,1,single,False,
hotpotqa,5a74556655429979e2882905,3552f44131c976be,1,0,0,0,1,single,False,
hotpotqa,5adccab755429947343537a2,c3ebd84a21606bd4,1,0,0,0,1,single,False,
hotpotqa,5ab66ea15542995eadeeffcc,72976149a43e5019,1,0,0,0,1,single,False,
hotpotqa,5ae66d1b5542992ae0d16345,b3bb52a869a393f2,1,0,0,0,1,single,False,
hotpotqa,5a7f6dbb5542995d8a8dde66,58b492bc014bdc9b,1,0,0,0,1,single,False,
hotpotqa,5ae11cc955429901ffe4ad9c,5bff7e99c460858a,1,0,0,0,1,single,False,
hotpotqa,5ae8099d5542994a481bbe9a,95b12679307a134a,1,0,0,0,1,single,False,
hotpotqa,5ae0759d5542993d6555eb5d,226541789787a41e,1,0,0,0,1,single,False,
hotpotqa,5ae55f7f5542992663a4f1ec,005564d72d13cfed,1,0,0,0,1,single,False,
hotpotqa,5ab542d05542992aa134a28a,de515c92da24216f,1,0,0,0,1,single,False,
hotpotqa,5ac2c4bd5542990b17b15490,440b98a723532424,1,0,0,0,1,single,False,
hotpotqa,5a7d2b625542995ed0d1661d,fdd98240e5f9e3e7,1,0,0,0,1,single,False,
hotpotqa,5ae1cd3e554299492dc91b8d,d3bb390bf41126cd,1,0,0,0,1,single,False,
hotpotqa,5a7e0bc95542991319bc9423,3d99f818b7ee8e69,1,0,0,0,1,single,False,
hotpotqa,5a8cf98b554299441c6b9f93,2bf72d25169732e1,1,0,0,0,1,single,False,
hotpotqa,5adf8a765542995ec70e9035,48767b16bedde525,1,0,0,0,1,single,False,
hotpotqa,5ab9648f554299743d22eb4b,0b04699b227698f8,1,0,0,0,1,single,False,
hotpotqa,5adbd7025542996e68525258,df6dec75e62a71ff,1,0,0,0,1,single,False,
hotpotqa,5ae4c2835542995dadf243ec,295b0389c4afcd42,2,1,0,1,2,chain,False,
hotpotqa,5ae32bbe55429928c4239645,2b7565d1ed61dae1,1,0,0,0,1,single,False,
hotpotqa,5a8c4be8554299653c1aa02b,8975b2876d45cd29,1,0,0,0,1,single,False,
hotpotqa,5a755af75542992d0ec05f6b,4fb4cb2f5625f099,2,1,0,1,2,chain,False,
hotpotqa,5ae78c33554299540e5a55ea,5445720f364b0bff,1,0,0,0,1,single,False,
hotpotqa,5ae1d71f5542997f29b3c14b,f41910f00e8d0d1a,1,0,0,0,1,single,False,
hotpotqa,5add40aa5542990dbb2f7e01,efe8b34afb53a091,1,0,0,0,1,single,False,
hotpotqa,5a7b531355429927d897bf8f,8527cf1618367304,1,0,0,0,1,single,False,
hotpotqa,5a863f43554299211dda2ac2,f4b0c0f3e9e83857,3,2,0,2,3,chain,True,
hotpotqa,5ab9faf155429901930fa75e,384446ecd8e8ddb4,1,0,0,0,1,single,False,
hotpotqa,5a870898554299211dda2bac,c24b142dc3e5e741,1,0,0,0,1,single,False,
hotpotqa,5ab6bad95542995eadef0085,ff510509932def3f,2,1,0,1,2,chain,False,
hotpotqa,5a82833255429966c78a6a3a,24fa658bcbeb597b,1,0,0,0,1,single,False,
hotpotqa,5a834c0a5542996488c2e402,82b042180e80a1b5,3,2,0,2,3,chain,True,
hotpotqa,5a79c2705542996c55b2dc67,b8034fc4a35fd569,2,1,0,1,2,chain,False,
hotpotqa,5ababc4a55429939ce03dd4e,89e382cadacc27e6,2,1,0,1,2,chain,False,
hotpotqa,5ab7ba9355429928e1fe38b6,20968b46a9a23389,1,0,0,0,1,single,False,
hotpotqa,5ab8a04655429916710eb09b,34691c59a4279290,1,0,0,0,1,single,False,
hotpotqa,5ab923e555429919ba4e23d1,df571bb2e68cc6f9,1,0,0,0,1,single,False,
hotpotqa,5ab35fa655429976abd1bca1,91fbeddf174c6ca2,1,0,0,0,1,single,False,
hotpotqa,5ab83fad55429919ba4e2289,8a371d7810ed804b,1,0,0,0,1,single,False,
hotpotqa,5ade3a565542997c77adedb5,8d9b590694d4dc03,1,0,0,0,1,single,False,
hotpotqa,5ae83d9f5542997ec2727785,4954395b25140f19,1,0,0,0,1,single,False,
hotpotqa,5a77c4eb5542992a6e59dfc2,61653e02db1aac89,1,0,0,0,1,single,False,
hotpotqa,5ae2e0a755429928c4239522,66999f4382d9dd73,1,0,0,0,1,single,False,
hotpotqa,5a7788235542995d8318119b,85e9178357318bc5,1,0,0,0,1,single,False,
hotpotqa,5a7c984c55429907fabeefb8,751cbc808b552caf,1,0,0,0,1,single,False,
hotpotqa,5ae78b29554299540e5a55e0,c1444de04898c3a2,1,0,0,0,1,single,False,
hotpotqa,5ab3526955429976abd1bc8e,bff64fe1eafb27f5,1,0,0,0,1,single,False,
hotpotqa,5a7fbd4d55429969796c1b3d,43f31c36c94720c3,1,0,0,0,1,single,False,
hotpotqa,5ae2efcb55429928c423957b,9eeb6e8392dd486a,1,0,0,0,1,single,False,
hotpotqa,5ab42efe55429942dd415eba,bd3248c48dbf8c04,2,1,0,1,2,chain,False,
hotpotqa,5ab1ddc05542993be8fa9861,1a7830db2c67c23c,1,0,0,0,1,single,False,
hotpotqa,5aded4f15542995534e8c714,241a4b2101d2885a,1,0,0,0,1,single,False,
hotpotqa,5a8ddf53554299068b959e11,7c40412f1b7de8c9,1,0,0,0,1,single,False,
hotpotqa,5ac46a54554299204fd21f41,,0,0,0,-1,0,compile_failed,False,request failed for http://10.200.37.71:8801/v1/chat/completions: ReadTimeout
hotpotqa,5a80a958554299485f59868b,,0,0,0,-1,0,compile_failed,False,request failed for http://10.200.37.71:8801/v1/chat/completions: ReadTimeout
hotpotqa,5adf2e8c5542993a75d26418,8a34c6be81e33bd2,1,0,0,0,1,single,False,
hotpotqa,5ae6105b5542996de7b71b19,7b5fd033e59cc288,1,0,0,0,1,single,False,
hotpotqa,5adf35685542992d7e9f92cf,480ebf431b6a4f94,1,0,0,0,1,single,False,
hotpotqa,5a7a34dc5542990198eaf0e1,e5ae48c6a9aac97a,1,0,0,0,1,single,False,
hotpotqa,5a793bd95542994bb9456fc4,1560d0bde431d69c,1,0,0,0,1,single,False,
hotpotqa,5ac010c65542996f0d89cb18,2b99f00f8b39a84a,2,1,0,1,2,chain,False,
hotpotqa,5ae76e2e5542997b22f6a757,ad9690ec6bca2d25,1,0,0,0,1,single,False,
hotpotqa,5adf53885542995ec70e8fc5,02aad98da5b3a1a6,1,0,0,0,1,single,False,
hotpotqa,5ae1358b5542997b2ef7d12c,2fe4507894766246,1,0,0,0,1,single,False,
hotpotqa,5ab2a47c554299545a2cf9ec,bbefa073e3e62bbf,1,0,0,0,1,single,False,
hotpotqa,5a7cbca7554299452d57b9da,b028962db7ede4a5,1,0,0,0,1,single,False,
hotpotqa,5a78ed5955429974737f7903,1054b9b610ea631e,1,0,0,0,1,single,False,
hotpotqa,5a7ff38e5542994857a7686b,d81e439c7c216631,2,1,0,1,2,chain,False,
hotpotqa,5ae6e5415542992ae0d1639f,3115e358999a2c5a,1,0,0,0,1,single,False,
hotpotqa,5a83020b55429903bc27ba66,6a0149aa4a6db27d,2,1,0,1,2,chain,False,
hotpotqa,5a760b33554299109176e62d,3d47434ed6188c99,2,1,0,1,2,chain,False,
hotpotqa,5a78b5c955429974737f784f,fdfbd26d53970206,2,1,0,1,2,chain,False,
hotpotqa,5abc8aa1554299114383a144,1ef0328c2161e771,1,0,0,0,1,single,False,
hotpotqa,5a8afca455429971feec45ca,61048ea03714b62e,1,0,0,0,1,single,False,
hotpotqa,5ab554fb554299488d4d9941,86b0f05a98035fe7,1,0,0,0,1,single,False,
hotpotqa,5a8132ef5542995ce29dcbd9,9718754331109670,1,0,0,0,1,single,False,
hotpotqa,5a7a69c555429941d65f2629,e62e2cdd6cb0e992,1,0,0,0,1,single,False,
hotpotqa,5ae7b6e55542994a481bbdc2,59ec188fdc181570,1,0,0,0,1,single,False,
hotpotqa,5ab67e9d55429953192ad2d7,b4ad13f572f81b34,2,1,0,1,2,chain,False,
hotpotqa,5ae4ac285542995dadf2439a,622e8169f5e071b6,1,0,0,0,1,single,False,
hotpotqa,5a81388155429926c1cdad1a,03fc54357845aecf,1,0,0,0,1,single,False,
hotpotqa,5a79c7cc554299148911fa4a,57aecbfef11bed8d,4,4,0,3,4,complex,True,
hotpotqa,5a807aad554299485f598606,37f429a8b987fc70,3,2,0,2,3,chain,True,
hotpotqa,5abcffef554299114383a1c4,3336a4440c13da2c,2,1,0,1,2,chain,False,
hotpotqa,5adc753e55429944faac24da,1feb4a377ea11af8,1,0,0,0,1,single,False,
hotpotqa,5adc8b185542994d58a2f645,12469aab7e3297c7,1,0,0,0,1,single,False,
hotpotqa,5ae53b005542992663a4f189,5cd176f32d967607,1,0,0,0,1,single,False,
hotpotqa,5ab44b685542991779162c5b,e173975ebd1dd16d,1,0,0,0,1,single,False,
hotpotqa,5ae00e19554299025d62a3d0,ec674ca6c1af3c04,1,0,0,0,1,single,False,
hotpotqa,5a82b0bc55429966c78a6a7d,170ea475edb459b4,1,0,0,0,1,single,False,
hotpotqa,5a83212455429940e5e1a96e,a5dcfacbb5a58ec5,1,0,0,0,1,single,False,
hotpotqa,5a76dbaa55429972597f13e9,e211121b9ba726b0,1,0,0,0,1,single,False,
hotpotqa,5addee5a5542997545bbbdd8,b5a34b4b6a7ff3ce,3,2,0,2,3,chain,True,
hotpotqa,5a778a915542995d831811ac,45f2f46d454403df,2,1,0,1,2,chain,False,
hotpotqa,5abdbd535542993f32c2a03c,9c73a2c04bf3fc8b,1,0,0,0,1,single,False,
hotpotqa,5a7c75f055429935c91b51c6,1c7ab25a897dd919,1,0,0,0,1,single,False,
hotpotqa,5a78f93255429970f5fffe02,3016bcd52f67707c,2,1,0,1,2,chain,False,
hotpotqa,5ab5b5805542997d4ad1f1b6,,0,0,0,-1,0,compile_failed,False,request failed for http://10.200.37.71:8801/v1/chat/completions: ReadTimeout
hotpotqa,5ac0df1f5542997d64295a62,d369271256a6e0de,1,0,0,0,1,single,False,
hotpotqa,5a904f8c5542995651fb5125,6ea093b5140fbf6c,1,0,0,0,1,single,False,
hotpotqa,5a8144c355429938b614231c,16a4dc7a605e495b,1,0,0,0,1,single,False,
hotpotqa,5a74fde45542993748c8977f,3c01b312422f6088,1,0,0,0,1,single,False,
hotpotqa,5a88a5f55542997e5c09a682,8b207982500bd128,1,0,0,0,1,single,False,
hotpotqa,5a7e3dfc5542991319bc9449,6c1ee0c5fec84398,1,0,0,0,1,single,False,
hotpotqa,5ab9a8f7554299131ca423bb,2b9a8c2e0a2fcd60,1,0,0,0,1,single,False,
hotpotqa,5ab66ffb55429954757d32b8,c25436d10384430b,1,0,0,0,1,single,False,
hotpotqa,5ae83d075542997ec2727783,acd5caa858899734,1,0,0,0,1,single,False,
hotpotqa,5ae7fd8f554299321098400c,98c790e522b06352,2,1,0,1,2,chain,False,
hotpotqa,5ab56db6554299637185c592,,0,0,0,-1,0,compile_failed,False,request failed for http://10.200.37.71:8801/v1/chat/completions: ReadTimeout
hotpotqa,5a89e2cc5542992e4fca8442,08b3912386c273e3,1,0,0,0,1,single,False,
hotpotqa,5ab401b45542996a3a969ede,996186adf8611e52,1,0,0,0,1,single,False,
hotpotqa,5ab46b165542991751b4d767,e434688103282c47,1,0,0,0,1,single,False,
hotpotqa,5a7cd463554299683c1c6391,,0,0,0,-1,0,compile_failed,False,request failed for http://10.200.37.71:8801/v1/chat/completions: ReadTimeout
hotpotqa,5a8dfb2b554299068b959e2a,b808123b1bebf9ca,1,0,0,0,1,single,False,
hotpotqa,5a85b0db5542997b5ce40026,42fea484f3646e0b,1,0,0,0,1,single,False,
hotpotqa,5ae2e79155429928c4239547,4bbc52ec68c53bed,1,0,0,0,1,single,False,
hotpotqa,5add64625542992200553ae5,521eb6a1b61d3c34,1,0,0,0,1,single,False,
hotpotqa,5a8757ac5542994775f607dd,9d6b5e3f21470900,1,0,0,0,1,single,False,
hotpotqa,5a7358d555429901807dafd4,1db1936c7676964e,1,0,0,0,1,single,False,
hotpotqa,5ac520645542994611c8b3c0,855afa79a80de596,1,0,0,0,1,single,False,
hotpotqa,5ab773ef5542992aa3b8c819,1caefec40759692f,1,0,0,0,1,single,False,
hotpotqa,5ade64c255429975fa854eba,b696c25ac3dff517,1,0,0,0,1,single,False,
hotpotqa,5adfdf3c55429906c02daa7b,ae17b9698f427730,1,0,0,0,1,single,False,
hotpotqa,5ae377a35542994393b9e6db,4642df943c385e46,1,0,0,0,1,single,False,
hotpotqa,5a85f7465542994775f606ca,fb0f5569267a1d3e,1,0,0,0,1,single,False,
hotpotqa,5ae2264d554299234fd043fb,10998bb3dc762df1,1,0,0,0,1,single,False,
hotpotqa,5adf1e285542995ec70e8f7d,c05c641fa3ddad8a,1,0,0,0,1,single,False,
hotpotqa,5ab4307c554299233955004b,bc9f6a10822c101f,1,0,0,0,1,single,False,
hotpotqa,5ac328205542995ef918c145,decf297701d6465f,2,1,0,1,2,chain,False,
hotpotqa,5ae1cc1d554299234fd04301,047654ab40ba1465,1,0,0,0,1,single,False,
hotpotqa,5aba714555429955dce3ee29,3805bb35dfaa3ee4,1,0,0,0,1,single,False,
hotpotqa,5a7333975542992359bc3288,36cc0bdd96a965ee,1,0,0,0,1,single,False,
hotpotqa,5aba5537554299232ef4a291,2d65461626447047,2,1,0,1,2,chain,False,
hotpotqa,5ab8597655429919ba4e22bb,29da0ee236e7ed04,2,1,0,1,2,chain,False,
hotpotqa,5a75e9a25542994ccc918653,,0,0,0,-1,0,compile_failed,False,request failed for http://10.200.37.71:8801/v1/chat/completions: ReadTimeout
hotpotqa,5abdf93e5542993f32c2a073,2d70e4857eff6e43,1,0,0,0,1,single,False,
hotpotqa,5ade047d5542997545bbbe1f,fb420269fe82cb15,1,0,0,0,1,single,False,
hotpotqa,5ac3010d5542996773102687,bfaf3f806f56e4e5,1,0,0,0,1,single,False,
hotpotqa,5a8987ba55429946c8d6e93b,84569caa7a265273,1,0,0,0,1,single,False,
hotpotqa,5a8440795542990548d0b267,4c823f4cd1f1eac8,2,1,0,1,2,chain,False,
hotpotqa,5adcc89f5542994d58a2f6cf,b2bab9d1a9f9e20d,1,0,0,0,1,single,False,
hotpotqa,5ab58caa554299637185c5c4,db2fbc19c42f9a3e,1,0,0,0,1,single,False,
hotpotqa,5ae2aa9a554299492dc91c43,15fd5a95d4f78475,1,0,0,0,1,single,False,
hotpotqa,5adfe28055429906c02daa84,7182e5c0fdc7b2cc,1,0,0,0,1,single,False,
hotpotqa,5a7d1ef8554299452d57bb05,c4fe3c6a2a11a630,1,0,0,0,1,single,False,
hotpotqa,5adf1dcb5542993344016bdf,91acd923de502ebc,1,0,0,0,1,single,False,
hotpotqa,5ae0ede85542993d6555eca2,59601db57ab0614e,1,0,0,0,1,single,False,
hotpotqa,5adc401655429944faac2495,2a09df60e2acb5f6,3,3,0,2,3,complex,True,
hotpotqa,5ab2bfbd554299545a2cfa50,d730b625d22fc107,2,1,0,1,2,chain,False,
hotpotqa,5a8b4ef255429971feec46af,2b7b7b7e4c0437e8,1,0,0,0,1,single,False,
hotpotqa,5a8f174b55429918e830d185,5cb109b2462f657f,2,1,0,1,2,chain,False,
hotpotqa,5a732db25542992359bc3263,d19b4917f11cd0d4,1,0,0,0,1,single,False,
hotpotqa,5ae56c195542990ba0bbb2a1,7e36cdf4ab89d097,1,0,0,0,1,single,False,
hotpotqa,5a7117a85542994082a3e57d,91cee0a77c7c30ca,1,0,0,0,1,single,False,
hotpotqa,5a8ac0ee5542996c9b8d5f70,6448195adecbea3b,1,0,0,0,1,single,False,
hotpotqa,5a756f245542992d0ec05f92,42f9eb54d62f3bbd,1,0,0,0,1,single,False,
