dataset,arm,question_id,n_slots,n_joins,n_operator_edges,structural_hops,structural_nodes,trace_depth,branching_factor,topology_full,topology_join,operator_connects_components,max_join_degree,max_full_degree,em,f1,retrieval_calls,llm_calls,documents_accessed,latency_ms,budget_exceeded,status
2wikimultihop,chain,07e021ef08e511ebbda4ac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.6666666666666666,1,8,5,36521.329526007175,0,ok
2wikimultihop,chain,07e964920bde11eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,0.0,0.0,3,17,15,83990.51605409384,0,ok
2wikimultihop,chain,07fce4900bde11eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,1.0,1.0,4,59,20,221849.34690115042,0,ok
2wikimultihop,chain,07fd4f9b088011ebbd6cac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.21052631578947367,1,17,5,75641.84394598845,0,ok
2wikimultihop,chain,08010d06093411ebbdaeac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.5454545454545454,1,9,5,37352.9320820868,0,ok
2wikimultihop,chain,080aff1c0bde11eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,0.0,0.0,4,34,19,178064.09972095583,0,ok
2wikimultihop,chain,0822a7200bde11eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,0.0,0.6666666666666666,3,12,15,57272.82290101051,0,ok
2wikimultihop,chain,08234350085111ebbd58ac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,10,5,48029.276840044186,0,ok
2wikimultihop,chain,08246419090711ebbdadac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.4878048780487805,1,5,5,28423.252977026626,0,ok
2wikimultihop,chain,08292515088411ebbd6dac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,1,5,14821.279717983678,0,ok
2wikimultihop,chain,082dd41a0bde11eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,1.0,1.0,3,17,15,87344.1751150284,0,ok
2wikimultihop,chain,083492420bdd11eba7f7acde48001122,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.0,1,7,5,32076.98013799824,0,ok
2wikimultihop,chain,0839afe608fd11ebbdadac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,12,5,52168.993511047214,0,ok
2wikimultihop,chain,085468ec0bdd11eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,1.0,1.0,3,49,15,190343.9054528568,0,ok
2wikimultihop,chain,086d798a0bde11eba7f7acde48001122,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,4,4,16273.229173962027,0,ok
2wikimultihop,chain,086db77e0bde11eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,0.0,0.0,4,34,16,136782.5591358561,0,ok
2wikimultihop,chain,086e57720bdb11eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,1.0,1.0,3,12,15,56386.98180296086,0,ok
2wikimultihop,chain,08776469088b11ebbd6fac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,14,5,63480.32291200198,0,ok
2wikimultihop,chain,0878d86308e511ebbda4ac1f6bf848b6,4,2,1,3,4,0,1.5,chain,join_disconnected,1,1,2,0.0,0.0,0,0,0,0.0,0,failed
2wikimultihop,chain,089b1e3a0bde11eba7f7acde48001122,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.8,1,8,5,54549.405835963786,0,ok
2wikimultihop,chain,08a0a8ee0bdb11eba7f7acde48001122,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,6,5,28231.565725956112,0,ok
2wikimultihop,chain,08bc79d60bde11eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,0.0,0.0,3,17,15,82608.0316999862,0,ok
2wikimultihop,chain,08cae5720baf11ebab90acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,0.0,0.5,4,22,20,98013.9181239903,0,ok
2wikimultihop,chain,08ceb92e0bda11eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,0.0,0.0,3,21,15,107126.94464699365,0,ok
2wikimultihop,chain,08d00bcc0bde11eba7f7acde48001122,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,9,5,37239.0049179662,0,ok
2wikimultihop,chain,08d74900089611ebbd75ac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,8,5,29034.449563045055,0,ok
2wikimultihop,chain,08d7d0d20bde11eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,0.0,0.0,3,18,15,92913.63955890574,0,ok
2wikimultihop,chain,08ec5ef708c511ebbd8eac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,16,5,71371.59835596103,0,ok
2wikimultihop,chain,08f5c0bc0bdc11eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,0.0,0.0,3,26,15,123864.18446398154,0,ok
2wikimultihop,chain,08ff055a085311ebbd58ac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,13,4,60239.867440893315,0,ok
2wikimultihop,chain,08ff4b6c0bde11eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,0.0,0.0,3,13,15,75974.9781400729,0,ok
2wikimultihop,chain,0910eaa909b711ebbdb0ac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.0,1,19,5,80665.43188003544,0,ok
2wikimultihop,chain,093fcf360bdc11eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,0.0,0.0,4,36,20,166412.37487607822,0,ok
2wikimultihop,chain,09558be00bdd11eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,0.0,0.6666666666666666,3,24,15,117784.80779403448,0,ok
2wikimultihop,chain,095e03c4089f11ebbd78ac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,15,5,61552.169296951964,0,ok
2wikimultihop,chain,09646113087011ebbd62ac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,8,5,35601.63754207641,0,ok
2wikimultihop,chain,096e14a20bde11eba7f7acde48001122,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.8,1,5,5,24103.749694032595,0,ok
2wikimultihop,chain,096ef44808b011ebbd84ac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,9,5,31977.134161977097,0,ok
2wikimultihop,chain,09736a060bde11eba7f7acde48001122,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.0,1,14,5,67854.30295290146,0,ok
2wikimultihop,chain,097583d2095711ebbdaeac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,5,5,21451.573454041034,0,ok
2wikimultihop,chain,09762e08087311ebbd66ac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.0,1,11,5,66775.68541700393,0,ok
2wikimultihop,chain,0981888e0bde11eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,0.0,0.5,4,30,20,146622.32371909916,0,ok
2wikimultihop,chain,098b3f140bde11eba7f7acde48001122,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,2,5,9790.833669951186,0,ok
2wikimultihop,chain,09945977084d11ebbd56ac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.0,1,7,5,31887.270505977795,0,ok
2wikimultihop,chain,09a4dc640baf11ebab90acde48001122,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.0,1,9,5,47973.623153897,0,ok
2wikimultihop,chain,09a5bf560bde11eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,0.0,0.0,3,32,15,144791.06093220878,0,ok
2wikimultihop,chain,09b198a80bde11eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,0.0,0.5,3,26,12,120503.7889568191,0,ok
2wikimultihop,chain,09b3d6e20bdc11eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,1.0,1.0,4,31,20,146484.42004307918,0,ok
2wikimultihop,chain,09beb233086d11ebbd61ac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,10,5,48444.18985292502,0,ok
2wikimultihop,chain,09c3e79c0bde11eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,0.0,0.0,4,28,20,166567.12456596643,0,ok
2wikimultihop,chain,09ce0d5c0bda11eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,0.0,0.0,3,22,15,106379.45996703953,0,ok
2wikimultihop,chain,09d13d200bde11eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,0.0,0.0,4,28,20,111480.20898699854,0,ok
2wikimultihop,chain,09d9b69108fe11ebbdadac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,10,5,33585.15369889885,0,ok
2wikimultihop,chain,09e7fffe08b311ebbd86ac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.0,1,4,5,16673.38803593442,0,ok
2wikimultihop,chain,09f2f12c0bde11eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,0.0,0.5,3,46,15,186657.36906191427,0,ok
2wikimultihop,chain,09f56d900bdd11eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,1.0,1.0,4,37,12,170850.37966514938,0,ok
2wikimultihop,chain,0a11306308c611ebbd90ac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,5,5,18135.691454952583,0,ok
2wikimultihop,chain,0a3dc16608c811ebbd91ac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,21,5,83065.79525603354,0,ok
2wikimultihop,chain,0a3dccd00bdc11eba7f7acde48001122,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,3,5,18790.61269201152,0,ok
2wikimultihop,chain,0a3de5de084f11ebbd56ac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.0,1,4,5,24251.696032026783,0,ok
2wikimultihop,chain,0a3fb6a80baf11ebab90acde48001122,3,2,0,2,3,3,1.333,chain,chain,0,2,2,0.0,0.0,4,30,20,139986.85609921068,0,ok
2wikimultihop,chain,0a5b81a20bdd11eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,0.0,0.0,3,28,15,128501.2621500194,0,ok
2wikimultihop,chain,0a65372708cf11ebbd94ac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,22,5,84705.91629302222,0,ok
2wikimultihop,chain,0a65b7300bb011ebab90acde48001122,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,12,5,58790.244466950186,0,ok
2wikimultihop,chain,0a66172a0bb011ebab90acde48001122,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.4,1,10,5,35935.212531937286,0,ok
2wikimultihop,chain,0a66db380bb011ebab90acde48001122,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,5,5,14296.147167045623,0,ok
2wikimultihop,chain,0a6ef71e0bb011ebab90acde48001122,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,9,5,43605.900994986296,0,ok
2wikimultihop,chain,0a71ec9f08e511ebbda4ac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,5,5,33729.78640303947,0,ok
2wikimultihop,chain,0a795a4008a111ebbd78ac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,3,5,9977.487240975723,0,ok
2wikimultihop,chain,0a7af52a08e311ebbda4ac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,9,5,48614.043527951464,0,ok
2wikimultihop,chain,0a81107d08cf11ebbd94ac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.2666666666666667,1,8,5,59984.14675507136,0,ok
2wikimultihop,chain,0a9030700bdb11eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,0.0,0.0,3,17,15,55744.56451010518,0,ok
2wikimultihop,chain,0a98773a0bdb11eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,0.0,0.4444444444444445,3,24,15,105529.02623798884,0,ok
2wikimultihop,chain,0aa92d8d08cf11ebbd94ac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,5,5,16342.082272045314,0,ok
2wikimultihop,chain,0ac40d780bdb11eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,1.0,1.0,3,23,15,90608.0211149361,0,ok
2wikimultihop,chain,0ac474f2086111ebbd5dac1f6bf848b6,4,2,1,3,4,0,1.5,chain,join_disconnected,1,1,2,0.0,0.0,0,0,0,0.0,0,failed
2wikimultihop,chain,0ad6b76a08c611ebbd90ac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.0,1,10,5,40737.76892794296,0,ok
2wikimultihop,chain,0adcb94a087011ebbd62ac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,3,5,18305.56679403037,0,ok
2wikimultihop,chain,0aef3b4a08e011ebbda1ac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.5454545454545454,1,7,5,33125.84394192882,0,ok
2wikimultihop,chain,0afef1c9088811ebbd6eac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,4,5,27996.833587005734,0,ok
2wikimultihop,chain,0b2e9a180bda11eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,1.0,1.0,3,22,15,99167.09022597224,0,ok
2wikimultihop,chain,0b35016708a911ebbd7fac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,8,5,38704.44428702723,0,ok
2wikimultihop,chain,0b3c394e08c311ebbd8dac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,9,5,46656.18441990763,0,ok
2wikimultihop,chain,0b3efaea089f11ebbd78ac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.3636363636363636,1,13,5,64413.33284296561,0,ok
2wikimultihop,chain,0b47371208ba11ebbd88ac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,8,5,38046.32370401174,0,ok
2wikimultihop,chain,0b78b1e9087411ebbd67ac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,14,5,44715.35858497955,0,ok
2wikimultihop,chain,0b91d3200bdb11eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,0.0,0.0,3,19,15,78462.38246509247,0,ok
2wikimultihop,chain,0bad718c0bb011ebab90acde48001122,3,2,0,2,3,3,1.333,chain,chain,0,2,2,0.0,0.7692307692307693,4,46,20,202925.03348606452,0,ok
2wikimultihop,chain,0bb7a3b60bdb11eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,1.0,1.0,3,11,15,66495.13064913452,0,ok
2wikimultihop,chain,0bc8838a0bda11eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,0.0,0.3333333333333333,4,25,20,114144.18606992625,0,ok
2wikimultihop,chain,0bc8afb8087e11ebbd6bac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,11,5,46548.67331899144,0,ok
2wikimultihop,chain,0bdeb6f80bdc11eba7f7acde48001122,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,21,5,85255.57577202562,0,ok
2wikimultihop,chain,0bf76b020bdd11eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,1.0,1.0,3,14,15,73875.65515702218,0,ok
2wikimultihop,chain,0bf7a18a0bdd11eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,1.0,1.0,3,23,15,96426.44982206635,0,ok
2wikimultihop,chain,0bf8af4c0bda11eba7f7acde48001122,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.0,1,7,5,36628.08878005855,0,ok
2wikimultihop,chain,0c06e0740baf11ebab90acde48001122,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.8,1,7,5,22658.954398002476,0,ok
2wikimultihop,chain,0c0b964c0bdb11eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,0.0,0.0,4,28,17,99172.09979699273,0,ok
2wikimultihop,chain,0c24f02e08c711ebbd91ac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,2,5,13556.537932971492,0,ok
2wikimultihop,chain,0c29c8360bdd11eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,1.0,1.0,4,21,20,105779.0057880599,0,ok
2wikimultihop,chain,0c31825a08e111ebbda2ac1f6bf848b6,4,2,1,3,4,0,1.5,chain,join_disconnected,1,1,2,0.0,0.0,0,0,0,0.0,0,failed
2wikimultihop,chain,0c403ca20bdc11eba7f7acde48001122,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.0,1,15,5,47475.71440589614,0,ok
2wikimultihop,chain,0c4378be0bdb11eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,0.0,0.6666666666666666,3,9,15,45480.6674939841,0,ok
2wikimultihop,chain,0c4804540bb011ebab90acde48001122,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.75,1,2,5,14540.804616987705,0,ok
2wikimultihop,chain,0c4974760bdb11eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,1.0,1.0,4,33,14,165657.8636320755,0,ok
2wikimultihop,chain,0c51c67d08d511ebbd98ac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,11,5,44249.06784404162,0,ok
2wikimultihop,chain,0c55bf3e0bda11eba7f7acde48001122,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.0,1,8,5,34912.936376113445,0,ok
2wikimultihop,chain,0c5bb45608a211ebbd7aac1f6bf848b6,4,2,1,3,4,0,1.5,chain,join_disconnected,1,1,2,0.0,0.0,0,0,0,0.0,0,failed
2wikimultihop,chain,0c5cf4a80bde11eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,1.0,1.0,4,19,20,107941.35471696034,0,ok
2wikimultihop,chain,0c61cf140bde11eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,0.0,0.0,3,19,15,77943.73039684258,0,ok
2wikimultihop,chain,0c65fe180bde11eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,1.0,1.0,3,16,15,103784.10172701254,0,ok
2wikimultihop,chain,0c818a160bde11eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,0.0,0.0,3,10,15,42199.50072010793,0,ok
2wikimultihop,chain,0c8e44940bda11eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,1.0,1.0,4,21,20,98519.38007503189,0,ok
2wikimultihop,chain,0c97f4720bde11eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,0.0,0.5,3,20,14,87035.77639698796,0,ok
2wikimultihop,chain,0caebed80bb011ebab90acde48001122,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.6666666666666666,1,6,5,30787.318810988218,0,ok
2wikimultihop,chain,0caf84e40bb011ebab90acde48001122,3,2,0,2,3,3,1.333,chain,chain,0,2,2,0.0,0.0,5,45,25,206899.7144291019,0,ok
2wikimultihop,chain,0cafa3880bde11eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,0.0,0.3333333333333333,3,16,15,57220.19700000342,0,ok
2wikimultihop,chain,0cc584100bb011ebab90acde48001122,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.0,1,5,5,19581.542098019272,0,ok
2wikimultihop,chain,0cc648c80bb011ebab90acde48001122,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.0,1,5,5,16447.32163003087,0,ok
2wikimultihop,chain,0cd1b9840bdc11eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,1.0,1.0,3,30,15,120631.88076286577,0,ok
2wikimultihop,chain,0cd3bdea0bde11eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,1.0,1.0,3,12,15,60614.66883606743,0,ok
2wikimultihop,chain,0cd6312e0bde11eba7f7acde48001122,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.6666666666666666,1,9,5,41591.476814999245,0,ok
2wikimultihop,chain,0cd89437099611ebbdb0ac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,13,5,56488.15073789656,0,ok
2wikimultihop,chain,0cdb4d11085c11ebbd5cac1f6bf848b6,4,2,1,3,4,0,1.5,chain,join_disconnected,1,1,2,0.0,0.0,0,0,0,0.0,0,failed
2wikimultihop,chain,0cde5032087011ebbd62ac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,17,5,50420.626160108484,0,ok
2wikimultihop,chain,0cebab5a088011ebbd6cac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,3,5,7157.4209090285,0,ok
2wikimultihop,chain,0d0705fc0bdd11eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,1.0,1.0,3,39,15,161179.59521488287,0,ok
2wikimultihop,chain,0d0d215c0bde11eba7f7acde48001122,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.6666666666666666,1,3,5,13742.0186490044,0,ok
2wikimultihop,chain,0d118fb00bdb11eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,1.0,1.0,3,18,15,84506.71375907958,0,ok
2wikimultihop,chain,0d1b635a087011ebbd62ac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,13,5,50231.77824678738,0,ok
2wikimultihop,chain,0d27b3c20bda11eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,1.0,1.0,4,63,20,264141.5811581807,0,ok
2wikimultihop,chain,0d359029086011ebbd5dac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,13,5,60329.564452932216,0,ok
2wikimultihop,chain,0d4291980bde11eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,1.0,1.0,3,16,15,52831.560216001235,0,ok
2wikimultihop,chain,0d46c5920bde11eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,0.0,0.5714285714285715,3,27,15,142638.08234396297,0,ok
2wikimultihop,chain,0d549af808bb11ebbd88ac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,8,5,35897.41436397098,0,ok
2wikimultihop,chain,0d54b16f087511ebbd67ac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.0,1,15,5,54579.750720126554,0,ok
2wikimultihop,chain,0d58f95c0bdd11eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,0.0,0.0,3,20,15,81052.25815385208,0,ok
2wikimultihop,chain,0d5bc1440bda11eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,1.0,1.0,3,15,15,69790.73023305088,0,ok
2wikimultihop,chain,0d6d09160baf11ebab90acde48001122,3,2,0,2,3,3,1.333,chain,chain,0,2,2,1.0,1.0,5,33,25,145200.3452411145,0,ok
2wikimultihop,chain,0d8b44260baf11ebab90acde48001122,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.6666666666666666,1,7,5,30246.74941593595,0,ok
2wikimultihop,chain,0d8d32bc089011ebbd72ac1f6bf848b6,4,2,1,3,4,0,1.5,chain,join_disconnected,1,1,2,0.0,0.0,0,0,0,0.0,0,failed
2wikimultihop,chain,0dba19e608e311ebbda4ac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,5,5,29923.928381991573,0,ok
2wikimultihop,chain,0dc61372094b11ebbdaeac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,2,5,11390.568062059581,0,ok
2wikimultihop,chain,0dc668420bde11eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,0.0,0.0,4,38,20,163203.8940302385,0,ok
2wikimultihop,chain,0dcba1500bdd11eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,0.0,0.6666666666666666,4,18,16,72122.39898914285,0,ok
2wikimultihop,chain,0dd13aed084b11ebbd56ac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.18181818181818182,1,6,5,28429.358218967915,0,ok
2wikimultihop,chain,0dda3cee0bdb11eba7f7acde48001122,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.0,1,6,5,27392.148604007438,0,ok
2wikimultihop,chain,0de2f1cd089d11ebbd78ac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,9,5,40831.5360689871,0,ok
2wikimultihop,chain,0ded551c0bdc11eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,1.0,1.0,3,44,15,173185.67585905176,0,ok
2wikimultihop,chain,0dedb0de0bdc11eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,0.0,0.4,3,27,15,115436.87866999023,0,ok
2wikimultihop,chain,0dee63d2087e11ebbd6bac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,10,5,38561.202295994386,0,ok
2wikimultihop,chain,0e0b880c0bdc11eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,1.0,1.0,3,43,15,244444.23709210567,0,ok
2wikimultihop,chain,0e6d9f8c0bb011ebab90acde48001122,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.8571428571428571,1,10,5,36620.394973073155,0,ok
2wikimultihop,chain,0e6f502b08ec11ebbda7ac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,5,5,41127.74786596559,0,ok
2wikimultihop,chain,0e6f6aa60bb011ebab90acde48001122,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.0,1,16,5,64305.032171027735,0,ok
2wikimultihop,chain,0e7078b00bb011ebab90acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,1.0,1.0,3,39,15,143366.8792170398,0,ok
2wikimultihop,chain,0e91112508d111ebbd95ac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,3,5,13300.233982987702,0,ok
2wikimultihop,chain,0e967bad08a711ebbd7fac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.5333333333333333,1,17,5,75207.82378293015,0,ok
2wikimultihop,chain,0e9d917308c911ebbd92ac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,14,5,46695.39763402194,0,ok
